time,part,x_r,y_r,z_r,x_d,y_d,z_d
60.0333,right front paw,143.228,333.121,-8,140.954,332.871,-8
60.0333,left hind paw,112.822,348.892,-8,110.547,348.642,-8
60.0333,right hind paw,115.773,322.054,-8,118.047,322.304,-8
60.0333,tail root,92.9262,333.122,-6,92.9262,333.122,-6
60.0333,head center,138.65,338.151,19,138.65,338.151,19
60.0333,tail base,114.297,335.473,19,114.297,335.473,19
60.0667,nose,165.033,333.508,2.5,164.138,329.28,2.5
60.0667,left ear,145.91,343.222,19,147.548,342.875,19
60.0667,right ear,144.357,327.8,19,142.719,328.147,19
60.0667,left front paw,149.664,340.583,-8,158.418,339.702,-8
60.0667,right front paw,148.563,329.638,-8,139.809,330.519,-8
60.0667,left hind paw,122.109,351.397,-8,113.355,352.278,-8
60.0667,right hind paw,119.405,324.532,-8,128.158,323.651,-8
60.0667,tail root,99.3649,340.118,-6,99.3649,340.118,-6
60.0667,head center,145.134,335.511,19,145.134,335.511,19
60.0667,tail base,120.757,337.965,19,120.757,337.965,19
60.1,nose,171.052,329.705,2.5,169.807,325.621,2.5
60.1,left ear,152.862,341.071,19,154.444,340.589,19
60.1,right ear,149.953,325.846,19,148.37,326.328,19
60.1,left front paw,156.368,338.11,-8,164.903,336.479,-8
60.1,right front paw,154.304,327.306,-8,145.769,328.936,-8
60.1,left hind paw,129.876,351.317,-8,121.342,352.947,-8
60.1,right hind paw,124.809,324.796,-8,133.343,323.166,-8
60.1,tail root,106.224,342.092,-6,106.224,342.092,-6
60.1,head center,151.407,333.459,19,151.407,333.459,19
60.1,tail base,127.342,338.057,19,127.342,338.057,19
60.1333,nose,177.559,329.086,2.5,177.345,328.022,2.5
60.1333,left ear,159.178,340.14,19,159.59,340.057,19
60.1333,right ear,156.529,324.868,19,156.117,324.951,19
60.1333,left front paw,162.735,337.24,-8,164.875,336.868,-8
60.1333,right front paw,160.855,326.401,-8,158.714,326.773,-8
60.1333,left hind paw,136.021,349.993,-8,133.881,350.364,-8
60.1333,right hind paw,131.407,323.39,-8,133.547,323.019,-8
60.1333,tail root,112.53,340.367,-6,112.53,340.367,-6
60.1333,head center,157.853,332.504,19,157.853,332.504,19
60.1333,tail base,133.714,336.692,19,133.714,336.692,19
60.1667,nose,184.508,334.501,2.5,184.368,336.66,2.5
60.1667,left ear,164.428,342.042,19,163.591,341.987,19
60.1667,right ear,164.59,326.542,19,165.427,326.596,19
60.1667,left front paw,168.451,339.833,-8,164.104,339.788,-8
60.1667,right front paw,168.566,328.834,-8,172.914,328.879,-8
60.1667,left hind paw,139.869,347.536,-8,144.217,347.581,-8
60.1667,right hind paw,140.151,320.537,-8,135.803,320.492,-8
60.1667,tail root,118.511,333.812,-6,118.511,333.812,-6
60.1667,head center,164.509,334.292,19,164.509,334.292,19
60.1667,tail base,140.01,334.036,19,140.01,334.036,19
60.2,nose,190.922,336.975,2.5,189.818,342.151,2.5
60.2,left ear,170.383,343.156,19,168.377,342.729,19
60.2,right ear,171.58,327.703,19,173.586,328.13,19
60.2,left front paw,174.545,341.222,-8,163.706,340.382,-8
60.2,right front paw,175.395,330.255,-8,186.233,331.095,-8
60.2,left hind paw,145.512,346.996,-8,156.35,347.836,-8
60.2,right hind paw,147.598,320.077,-8,136.759,319.236,-8
60.2,tail root,125.119,331.875,-6,125.119,331.875,-6
60.2,head center,170.982,335.43,19,170.982,335.43,19
60.2,tail base,146.555,333.536,19,146.555,333.536,19
60.2333,nose,197.533,334.618,2.5,197.273,337.875,2.5
60.2333,left ear,177.55,342.412,19,176.288,342.311,19
60.2333,right ear,177.516,326.912,19,178.778,327.013,19
60.2333,left front paw,181.545,340.153,-8,174.943,340.168,-8
60.2333,right front paw,181.521,329.153,-8,188.123,329.139,-8
60.2333,left hind paw,153.063,348.216,-8,159.665,348.201,-8
60.2333,right hind paw,153.003,321.216,-8,146.401,321.231,-8
60.2333,tail root,131.533,334.763,-6,131.533,334.763,-6
60.2333,head center,177.533,334.662,19,177.533,334.662,19
60.2333,tail base,153.033,334.716,19,153.033,334.716,19
60.2667,nose,203.598,328.936,2.5,203.604,328.971,2.5
60.2667,left ear,185.092,339.779,19,185.078,339.781,19
60.2667,right ear,182.617,324.478,19,182.631,324.476,19
60.2667,left front paw,188.681,336.92,-8,188.61,336.931,-8
60.2667,right front paw,186.925,326.061,-8,186.996,326.049,-8
60.2667,left hind paw,161.824,349.367,-8,161.895,349.355,-8
60.2667,right hind paw,157.514,322.713,-8,157.443,322.724,-8
60.2667,tail root,138.445,339.472,-6,138.445,339.472,-6
60.2667,head center,183.855,332.129,19,183.855,332.129,19
60.2667,tail base,159.669,336.04,19,159.669,336.04,19
60.3,nose,209.766,326.376,2.5,208.871,323.304,2.5
60.3,left ear,191.741,338.002,19,192.931,337.656,19
60.3,right ear,188.613,322.821,19,187.423,323.168,19
60.3,left front paw,195.205,334.991,-8,201.533,333.688,-8
60.3,right front paw,192.985,324.218,-8,186.656,325.522,-8
60.3,left hind paw,168.905,348.578,-8,162.577,349.882,-8
60.3,right hind paw,163.457,322.133,-8,169.785,320.83,-8
60.3,tail root,145.123,339.694,-6,145.123,339.694,-6
60.3,head center,190.177,330.412,19,190.177,330.412,19
60.3,tail base,166.181,335.356,19,166.181,335.356,19
60.3333,nose,216.677,328.273,2.5,215.368,323.083,2.5
60.3333,left ear,197.675,338.223,19,199.686,337.716,19
60.3333,right ear,195.932,322.822,19,193.921,323.329,19
60.3333,left front paw,201.397,335.538,-8,212.329,334.3,-8
60.3333,right front paw,200.16,324.608,-8,189.227,325.845,-8
60.3333,left hind paw,173.977,346.692,-8,163.045,347.93,-8
60.3333,right hind paw,170.941,319.864,-8,181.873,318.626,-8
60.3333,tail root,151.095,335.696,-6,151.095,335.696,-6
60.3333,head center,196.803,330.523,19,196.803,330.523,19
60.3333,tail base,172.459,333.278,19,172.459,333.278,19
60.3667,nose,221.075,318.859,2.5,220.176,316.828,2.5
60.3667,left ear,205.107,333.179,19,205.894,332.831,19
60.3667,right ear,199.627,318.68,19,198.84,319.029,19
60.3667,left front paw,208.053,329.66,-8,212.227,328.083,-8
60.3667,right front paw,204.164,319.371,-8,199.99,320.949,-8
60.3667,left hind paw,184.222,347.22,-8,180.048,348.798,-8
60.3667,right hind paw,174.676,321.964,-8,178.85,320.386,-8
60.3667,tail root,159.338,342.194,-6,159.338,342.194,-6
60.3667,head center,202.367,325.93,19,202.367,325.93,19
60.3667,tail base,179.449,334.592,19,179.449,334.592,19
60.4,nose,228.266,319.865,2.5,228.512,320.876,2.5
60.4,left ear,210.987,332.573,19,210.596,332.668,19
60.4,right ear,206.936,317.612,19,207.327,317.517,19
60.4,left front paw,214.26,329.356,-8,212.251,329.9,-8
60.4,right front paw,211.385,318.738,-8,213.394,318.194,-8
60.4,left hind paw,188.842,344.527,-8,190.851,343.983,-8
60.4,right hind paw,181.785,318.465,-8,179.776,319.009,-8
60.4,tail root,164.561,337.116,-6,164.561,337.116,-6
60.4,head center,208.962,325.093,19,208.962,325.093,19
60.4,tail base,185.313,331.496,19,185.313,331.496,19
60.4333,nose,235.64,323.836,2.5,235.63,328.077,2.5
60.4333,left ear,216.55,333.616,19,214.907,333.612,19
60.4333,right ear,214.945,318.199,19,216.588,318.203,19
60.4333,left front paw,220.296,330.964,-8,211.714,331.857,-8
60.4333,right front paw,219.157,320.023,-8,227.738,319.129,-8
60.4333,left hind paw,192.778,341.872,-8,201.359,340.979,-8
60.4333,right hind paw,189.981,315.017,-8,181.4,315.911,-8
60.4333,tail root,169.995,330.671,-6,169.995,330.671,-6
60.4333,head center,215.748,325.907,19,215.748,325.907,19
60.4333,tail base,191.379,328.445,19,191.379,328.445,19
60.4667,nose,242.113,330.964,2.5,241.159,335.191,2.5
60.4667,left ear,221.364,336.399,19,219.726,336.029,19
60.4667,right ear,223.12,320.999,19,224.758,321.368,19
60.4667,left front paw,225.593,334.616,-8,216.828,333.617,-8
60.4667,right front paw,226.839,323.687,-8,235.605,324.687,-8
60.4667,left hind paw,196.371,339.337,-8,205.136,340.336,-8
60.4667,right hind paw,199.429,312.51,-8,190.664,311.511,-8
60.4667,tail root,176.538,323.488,-6,176.538,323.488,-6
60.4667,head center,222.242,328.699,19,222.242,328.699,19
60.4667,tail base,197.9,325.924,19,197.9,325.924,19
60.5,nose,247.793,336.298,2.5,247.489,337.39,2.5
60.5,left ear,226.516,339.004,19,226.093,338.886,19
60.5,right ear,230.249,323.96,19,230.671,324.078,19
60.5,left front paw,230.94,337.783,-8,228.738,337.237,-8
60.5,right front paw,233.589,327.107,-8,235.791,327.653,-8
60.5,left hind paw,201.352,338.684,-8,203.554,339.23,-8
60.5,right hind paw,207.854,312.479,-8,205.653,311.932,-8
60.5,tail root,183.736,320.403,-6,183.736,320.403,-6
60.5,head center,228.382,331.482,19,228.382,331.482,19
60.5,tail base,204.603,325.581,19,204.603,325.581,19
60.5333,nose,253.629,339.768,2.5,254.146,337.697,2.5
60.5333,left ear,232.236,341.31,19,233.038,341.51,19
60.5333,right ear,236.783,326.492,19,235.98,326.291,19
60.5333,left front paw,236.72,340.332,-8,240.819,341.59,-8
60.5333,right front paw,239.947,329.816,-8,235.848,328.558,-8
60.5333,left hind paw,207.127,339.619,-8,203.028,338.361,-8
60.5333,right hind paw,215.048,313.807,-8,219.147,315.065,-8
60.5333,tail root,190.533,320.406,-6,190.533,320.406,-6
60.5333,head center,234.509,333.901,19,234.509,333.901,19
60.5333,tail base,211.087,326.713,19,211.087,326.713,19
60.5667,nose,261.117,336.239,2.5,261.17,330.958,2.5
60.5667,left ear,240.22,341.072,19,242.266,341.093,19
60.5667,right ear,242.42,325.729,19,240.373,325.709,19
60.5667,left front paw,244.499,339.413,-8,255.237,340.952,-8
60.5667,right front paw,246.06,328.524,-8,235.322,326.985,-8
60.5667,left hind paw,215.152,343.287,-8,204.414,341.748,-8
60.5667,right hind paw,218.984,316.56,-8,229.722,318.1,-8
60.5667,tail root,195.785,326.872,-6,195.785,326.872,-6
60.5667,head center,241.32,333.401,19,241.32,333.401,19
60.5667,tail base,217.068,329.924,19,217.068,329.924,19
60.6,nose,267.284,339.083,2.5,267.657,335.843,2.5
60.6,left ear,246.156,342.783,19,247.412,342.928,19
60.6,right ear,249.179,327.581,19,247.924,327.436,19
60.6,left front paw,250.518,341.356,-8,256.981,342.641,-8
60.6,right front paw,252.664,330.568,-8,246.202,329.283,-8
60.6,left hind paw,221.005,343.644,-8,214.543,342.359,-8
60.6,right hind paw,226.271,317.163,-8,232.734,318.448,-8
60.6,tail root,202.551,326.21,-6,202.551,326.21,-6
60.6,head center,247.668,335.182,19,247.668,335.182,19
60.6,tail base,223.638,330.403,19,223.638,330.403,19
60.6333,nose,274.411,333.653,2.5,274.411,333.642,2.5
60.6333,left ear,254.345,341.23,19,254.349,341.23,19
60.6333,right ear,254.479,325.73,19,254.475,325.73,19
60.6333,left front paw,258.364,339.014,-8,258.386,339.014,-8
60.6333,right front paw,258.459,328.015,-8,258.437,328.015,-8
60.6333,left hind paw,229.796,346.767,-8,229.774,346.767,-8
60.6333,right hind paw,230.03,319.768,-8,230.052,319.768,-8
60.6333,tail root,208.414,333.081,-6,208.414,333.081,-6
60.6333,head center,254.412,333.48,19,254.412,333.48,19
60.6333,tail base,229.913,333.268,19,229.913,333.268,19
60.6667,nose,280.912,331.209,2.5,280.847,334.45,2.5
60.6667,left ear,261.421,340.161,19,260.165,340.135,19
60.6667,right ear,260.478,324.69,19,261.734,324.715,19
60.6667,left front paw,265.276,337.672,-8,258.741,338.07,-8
60.6667,right front paw,264.607,326.692,-8,271.143,326.294,-8
60.6667,left hind paw,237.315,347.39,-8,243.851,346.992,-8
60.6667,right hind paw,235.674,320.44,-8,229.138,320.838,-8
60.6667,tail root,215.034,335.222,-6,215.034,335.222,-6
60.6667,head center,260.949,332.425,19,260.949,332.425,19
60.6667,tail base,236.495,333.915,19,236.495,333.915,19
60.7,nose,286.824,325.868,2.5,287.176,331.152,2.5
60.7,left ear,268.755,337.426,19,266.707,337.563,19
60.7,right ear,265.685,322.233,19,267.732,322.097,19
60.7,left front paw,272.23,334.428,-8,261.567,336.583,-8
60.7,right front paw,270.051,323.646,-8,280.714,321.492,-8
60.7,left hind paw,245.879,347.915,-8,256.542,345.76,-8
60.7,right hind paw,240.531,321.45,-8,229.868,323.604,-8
60.7,tail root,222.131,338.941,-6,222.131,338.941,-6
60.7,head center,267.22,329.83,19,267.22,329.83,19
60.7,tail base,243.205,334.682,19,243.205,334.682,19
60.7333,nose,293.243,324.449,2.5,293.561,326.567,2.5
60.7333,left ear,275.212,336.067,19,274.392,336.19,19
60.7333,right ear,272.092,320.884,19,272.913,320.761,19
60.7333,left front paw,278.678,333.058,-8,274.464,333.924,-8
60.7333,right front paw,276.463,322.283,-8,280.677,321.417,-8
60.7333,left hind paw,252.372,346.631,-8,256.586,345.765,-8
60.7333,right hind paw,246.936,320.184,-8,242.722,321.05,-8
60.7333,tail root,228.594,337.736,-6,228.594,337.736,-6
60.7333,head center,273.652,328.476,19,273.652,328.476,19
60.7333,tail base,249.654,333.408,19,249.654,333.408,19
60.7667,nose,297.746,316.753,2.5,297.286,315.712,2.5
60.7667,left ear,282.165,331.493,19,282.568,331.315,19
60.7667,right ear,276.3,317.145,19,275.897,317.324,19
60.7667,left front paw,285.016,327.897,-8,287.125,327.035,-8
60.7667,right front paw,280.854,317.715,-8,278.746,318.577,-8
60.7667,left hind paw,261.661,346.085,-8,259.553,346.947,-8
60.7667,right hind paw,251.446,321.092,-8,253.555,320.23,-8
60.7667,tail root,236.652,341.723,-6,236.652,341.723,-6
60.7667,head center,279.233,324.319,19,279.233,324.319,19
60.7667,tail base,256.554,333.589,19,256.554,333.589,19
60.8,nose,304.978,317.483,2.5,303.275,313.478,2.5
60.8,left ear,288.069,330.68,19,289.621,330.02,19
60.8,right ear,283.591,315.841,19,282.04,316.501,19
60.8,left front paw,291.249,327.371,-8,299.732,324.811,-8
60.8,right front paw,288.071,316.84,-8,279.588,319.4,-8
60.8,left hind paw,266.275,343.263,-8,257.792,345.823,-8
60.8,right hind paw,258.475,317.415,-8,266.958,314.855,-8
60.8,tail root,241.792,336.55,-6,241.792,336.55,-6
60.8,head center,285.83,323.261,19,285.83,323.261,19
60.8,tail base,262.375,330.339,19,262.375,330.339,19
60.8333,nose,308.995,309.842,2.5,306.725,306.303,2.5
60.8333,left ear,294.592,325.736,19,295.963,324.857,19
60.8333,right ear,287.643,311.881,19,286.272,312.76,19
60.8333,left front paw,297.159,321.932,-8,304.803,318.098,-8
60.8333,right front paw,292.227,312.099,-8,284.583,315.933,-8
60.8333,left hind paw,275.269,341.859,-8,267.625,345.693,-8
60.8333,right hind paw,263.165,317.724,-8,270.81,313.891,-8
60.8333,tail root,249.999,339.43,-6,249.999,339.43,-6
60.8333,head center,291.117,318.808,19,291.117,318.808,19
60.8333,tail base,269.217,329.792,19,269.217,329.792,19
60.8667,nose,311.361,301.24,2.5,310.749,300.475,2.5
60.8667,left ear,300.13,319.514,19,300.427,319.277,19
60.8667,right ear,290.749,307.175,19,290.453,307.413,19
60.8667,left front paw,301.953,315.302,-8,303.515,314.115,-8
60.8667,right front paw,295.295,306.546,-8,293.734,307.733,-8
60.8667,left hind paw,284.107,338.92,-8,282.545,340.107,-8
60.8667,right hind paw,267.766,317.426,-8,269.328,316.239,-8
60.8667,tail root,258.821,341.185,-6,258.821,341.185,-6
60.8667,head center,295.44,313.345,19,295.44,313.345,19
60.8667,tail base,275.937,328.173,19,275.937,328.173,19
60.9,nose,318.742,300.39,2.5,319.82,302.427,2.5
60.9,left ear,305.65,317.38,19,304.861,317.798,19
60.9,right ear,297.62,304.122,19,298.409,303.705,19
60.9,left front paw,307.905,313.384,-8,303.944,315.783,-8
60.9,right front paw,302.207,303.975,-8,306.168,301.575,-8
60.9,left hind paw,287.672,334.991,-8,291.634,332.591,-8
60.9,right hind paw,273.685,311.896,-8,269.724,314.295,-8
60.9,tail root,262.288,334.581,-6,262.288,334.581,-6
60.9,head center,301.635,310.751,19,301.635,310.751,19
60.9,tail base,280.679,323.443,19,280.679,323.443,19
60.9333,nose,322.91,294.738,2.5,325.44,299.572,2.5
60.9333,left ear,311.117,312.654,19,309.244,313.634,19
60.9333,right ear,302.124,300.029,19,303.997,299.049,19
60.9333,left front paw,313.069,308.5,-8,303.924,315.015,-8
60.9333,right front paw,306.687,299.541,-8,315.832,293.027,-8
60.9333,left hind paw,294.498,331.552,-8,303.643,325.037,-8
60.9333,right hind paw,278.833,309.56,-8,269.688,316.075,-8
60.9333,tail root,269.154,333.03,-6,269.154,333.03,-6
60.9333,head center,306.62,306.341,19,306.62,306.341,19
60.9333,tail base,286.666,320.556,19,286.666,320.556,19
60.9667,nose,331.51,296.415,2.5,332.601,299.272,2.5
60.9667,left ear,316.739,311.967,19,315.632,312.39,19
60.9667,right ear,310.116,297.954,19,311.223,297.531,19
60.9667,left front paw,319.394,308.224,-8,313.814,310.861,-8
60.9667,right front paw,314.694,298.279,-8,320.274,295.641,-8
60.9667,left hind paw,297.045,327.635,-8,302.625,324.997,-8
60.9667,right hind paw,285.508,303.224,-8,279.928,305.861,-8
60.9667,tail root,271.838,324.616,-6,271.838,324.616,-6
60.9667,head center,313.427,304.961,19,313.427,304.961,19
60.9667,tail base,291.277,315.429,19,291.277,315.429,19
61,nose,340.042,301.037,2.5,339.994,300.827,2.5
61,left ear,322.244,313.007,19,322.325,312.988,19
61,right ear,318.825,297.889,19,318.744,297.908,19
61,left front paw,325.649,309.931,-8,326.07,309.835,-8
61,right front paw,323.223,299.201,-8,322.803,299.297,-8
61,left hind paw,299.616,324.019,-8,299.195,324.114,-8
61,right hind paw,293.661,297.684,-8,294.081,297.589,-8
61,tail root,275.667,315.594,-6,275.667,315.594,-6
61,head center,320.535,305.448,19,320.535,305.448,19
61,tail base,296.638,310.852,19,296.638,310.852,19
61.0333,nose,346.176,298.329,2.5,344.999,295.056,2.5
61.0333,left ear,328.818,310.929,19,330.086,310.473,19
61.0333,right ear,324.861,295.942,19,323.592,296.399,19
61.0333,left front paw,332.111,307.732,-8,338.916,305.935,-8
61.0333,right front paw,329.302,297.097,-8,322.498,298.894,-8
61.0333,left hind paw,306.598,322.743,-8,299.793,324.54,-8
61.0333,right hind paw,299.704,296.638,-8,306.509,294.841,-8
61.0333,tail root,282.364,315.18,-6,282.364,315.18,-6
61.0333,head center,326.839,303.436,19,326.839,303.436,19
61.0333,tail base,303.151,309.691,19,303.151,309.691,19
61.0667,nose,352.792,297.553,2.5,351.019,292.824,2.5
61.0667,left ear,335.111,309.696,19,336.944,309.009,19
61.0667,right ear,331.546,294.611,19,329.713,295.299,19
61.0667,left front paw,338.486,306.586,-8,348.561,304.205,-8
61.0667,right front paw,335.956,295.881,-8,325.881,298.262,-8
61.0667,left hind paw,312.59,320.927,-8,302.516,323.308,-8
61.0667,right hind paw,306.38,294.651,-8,316.454,292.27,-8
61.0667,tail root,288.562,312.734,-6,288.562,312.734,-6
61.0667,head center,333.328,302.154,19,333.328,302.154,19
61.0667,tail base,309.485,307.789,19,309.485,307.789,19
61.1,nose,357.123,289.774,2.5,356.292,288.107,2.5
61.1,left ear,341.957,304.941,19,342.603,304.619,19
61.1,right ear,335.697,290.762,19,335.051,291.084,19
61.1,left front paw,344.708,301.268,-8,348.128,299.758,-8
61.1,right front paw,340.265,291.205,-8,336.845,292.715,-8
61.1,left hind paw,321.866,320.096,-8,318.446,321.606,-8
61.1,right hind paw,310.962,295.396,-8,314.382,293.886,-8
61.1,tail root,296.745,316.43,-6,296.745,316.43,-6
61.1,head center,338.827,297.852,19,338.827,297.852,19
61.1,tail base,316.414,307.746,19,316.414,307.746,19
61.1333,nose,362.142,284.961,2.5,362.761,286.257,2.5
61.1333,left ear,348.01,301.097,19,347.508,301.337,19
61.1333,right ear,340.828,287.361,19,341.33,287.121,19
61.1333,left front paw,350.512,297.249,-8,347.961,298.583,-8
61.1333,right front paw,345.415,287.501,-8,347.965,286.168,-8
61.1333,left hind paw,328.963,317.544,-8,331.513,316.211,-8
61.1333,right hind paw,316.452,293.618,-8,313.902,294.951,-8
61.1333,tail root,303.655,315.543,-6,303.655,315.543,-6
61.1333,head center,344.419,294.229,19,344.419,294.229,19
61.1333,tail base,322.708,305.581,19,322.708,305.581,19
61.1667,nose,366.085,278.65,2.5,368.192,282.797,2.5
61.1667,left ear,353.719,296.175,19,352.111,296.991,19
61.1667,right ear,345.139,283.266,19,346.746,282.449,19
61.1667,left front paw,355.804,292.087,-8,347.894,297.344,-8
61.1667,right front paw,349.716,282.926,-8,357.626,277.668,-8
61.1667,left hind paw,336.497,314.525,-8,344.407,309.267,-8
61.1667,right hind paw,321.552,292.038,-8,313.642,297.296,-8
61.1667,tail root,311.118,315.182,-6,311.118,315.182,-6
61.1667,head center,349.429,289.72,19,349.429,289.72,19
61.1667,tail base,329.024,303.282,19,329.024,303.282,19
61.2,nose,374.238,279.686,2.5,375.531,283.348,2.5
61.2,left ear,359.393,295.168,19,357.974,295.669,19
61.2,right ear,352.837,281.122,19,354.256,280.621,19
61.2,left front paw,362.066,291.437,-8,354.927,294.77,-8
61.2,right front paw,357.414,281.47,-8,364.553,278.137,-8
61.2,left hind paw,339.624,310.74,-8,346.764,307.408,-8
61.2,right hind paw,328.205,286.274,-8,321.065,289.606,-8
61.2,tail root,314.432,307.601,-6,314.432,307.601,-6
61.2,head center,356.115,288.145,19,356.115,288.145,19
61.2,tail base,333.914,298.507,19,333.914,298.507,19
61.2333,nose,376.03,270.002,2.5,376.406,270.502,2.5
61.2333,left ear,365.005,288.401,19,364.812,288.547,19
61.2333,right ear,355.486,276.168,19,355.68,276.023,19
61.2333,left front paw,366.78,284.169,-8,365.792,284.938,-8
61.2333,right front paw,360.025,275.488,-8,361.013,274.719,-8
